sample_id,dice_id,pip_index_in_dice,pip_value,dice_deg,pip_x_mm,pip_y_mm
598,3,3,4,343.8,5.574,-5.456
598,3,4,4,343.8,6.381,-2.488
599,1,1,3,241.3,13.637,-1.734
599,1,2,3,241.3,14.32,-3.934
599,1,3,3,241.3,14.831,-5.665
599,2,1,3,119.9,7.865,-15.245
599,2,2,3,119.9,6.088,-14.852
599,2,3,3,119.9,3.924,-14.305
599,3,1,3,286.9,1.301,-2.038
599,3,2,3,286.9,3.019,-2.866
599,3,3,3,286.9,4.674,-3.77
600,1,1,1,158.2,-14.276,-7.472
600,2,1,6,137.7,11.997,11.616
600,2,2,6,137.7,11.128,10.531
600,2,3,6,137.7,10.094,9.552
600,2,4,6,137.7,9.726,13.858
600,2,5,6,137.7,8.748,12.455
600,2,6,6,137.7,7.86,11.688
600,3,1,1,296.7,-3.195,-8.462
601,1,1,1,149.6,3.178,-15.783
601,2,1,6,91.7,-5.355,-14.954
601,2,2,6,91.7,-6.856,-14.947
601,2,3,6,91.7,-8.335,-14.954
601,2,4,6,91.7,-5.526,-11.883
601,2,5,6,91.7,-6.744,-11.605
601,2,6,6,91.7,-8.638,-11.868
601,3,1,4,208.0,4.978,0.312
601,3,2,4,208.0,6.632,-2.564
601,3,3,4,208.0,2.312,-1.226
601,3,4,4,208.0,4.057,-3.829
602,1,1,3,142.5,2.536,-14.526
602,1,2,3,142.5,0.556,-15.013
602,1,3,3,142.5,-1.636,-15.225
602,2,1,3,31.3,-8.739,-1.277
602,2,2,3,31.3,-8.364,0.545
602,2,3,3,31.3,-7.823,2.778
602,3,1,4,115.1,11.918,-8.643
602,3,2,4,115.1,9.165,-9.896
602,3,3,4,115.1,10.529,-6.005
602,3,4,4,115.1,8.094,-7.221
603,1,1,2,18.7,-5.875,-1.435
603,1,2,2,18.7,-3.784,2.391
603,2,1,3,346.8,7.203,-0.552
603,2,2,3,346.8,9.057,0.823
603,2,3,3,346.8,10.784,1.758
603,3,1,4,194.2,6.368,14.179
603,3,2,4,194.2,7.368,11.265
603,3,3,4,194.2,3.63,13.264
603,3,4,4,194.2,4.309,10.377
604,1,1,5,80.5,-0.803,-5.569
604,1,2,5,80.5,-3.623,-5.131
604,1,3,5,80.5,-1.919,-3.88
604,1,4,5,80.5,0.024,-2.717
604,1,5,5,80.5,-3.031,-1.95
604,2,1,6,238.7,14.189,3.501
604,2,2,6,238.7,15.284,2.659
604,2,3,6,238.7,16.631,1.929
604,2,4,6,238.7,12.636,0.962
604,2,5,6,238.7,14.009,0.025
604,2,6,6,238.7,15.089,-0.76
604,3,1,5,204.1,-11.863,-4.646
604,3,2,5,204.1,-10.685,-7.325
604,3,3,5,204.1,-12.498,-6.618
604,3,4,5,204.1,-14.832,-5.846
604,3,5,5,204.1,-13.38,-8.68
605,1,1,5,123.1,1.659,-3.686
605,1,2,5,123.1,-0.737,-5.392
605,1,3,5,123.1,-0.447,-3.346
605,1,4,5,123.1,0.116,-1.281
605,1,5,5,123.1,-2.397,-2.95
605,2,1,5,256.9,8.41,6.554
605,2,2,5,256.9,11.203,5.983
605,2,3,5,256.9,9.487,4.512
605,2,4,5,256.9,7.669,3.51
605,2,5,5,256.9,10.521,2.85
605,3,1,4,115.2,-10.336,-2.398
605,3,2,4,115.2,-12.972,-3.578
605,3,3,4,115.2,-11.632,0.29
605,3,4,4,115.2,-14.443,-0.846
606,1,1,1,49.4,-15.382,0.608
606,2,1,4,290.7,-5.617,-12.432
606,2,2,4,290.7,-2.592,-11.319
606,2,3,4,290.7,-4.259,-15.118
606,2,4,4,290.7,-1.678,-14.193
606,3,1,5,35.2,0.37,12.18
606,3,2,5,35.2,-1.387,14.75
606,3,3,5,35.2,0.839,14.703
606,3,4,5,35.2,2.8,14.266
606,3,5,5,35.2,1.031,16.604
607,1,1,5,135.3,10.554,9.779
607,1,2,5,135.3,8.608,7.611
607,1,3,5,135.3,8.386,9.726
607,1,4,5,135.3,8.419,11.838
607,1,5,5,135.3,6.34,9.637
607,2,1,5,226.0,10.08,-6.761
607,2,2,5,226.0,12.422,-8.69
607,2,3,5,226.0,10.186,-8.866
607,2,4,5,226.0,8.009,-9.026
607,2,5,5,226.0,10.423,-10.918
607,3,1,6,341.3,-2.886,1.661
607,3,2,6,341.3,-2.317,2.993
607,3,3,6,341.3,-2.051,4.421
607,3,4,6,341.3,-0.239,0.475
607,3,5,6,341.3,0.559,2.29
607,3,6,6,341.3,0.996,3.536
608,1,1,5,116.7,-5.389,-4.522
608,1,2,5,116.7,-8.475,-5.681
608,1,3,5,116.7,-7.617,-3.994
608,1,4,5,116.7,-6.84,-1.856
608,1,5,5,116.7,-9.622,-3.207
608,2,1,5,168.1,9.257,-9.397
608,2,2,5,168.1,8.481,-12.336
608,2,3,5,168.1,7.335,-10.474
608,2,4,5,168.1,6.397,-8.798
608,2,5,5,168.1,5.514,-11.643
608,3,1,2,107.5,16.841,-6.931
608,3,2,2,107.5,12.993,-4.943
609,1,1,1,77.7,6.887,9.804
609,2,1,2,329.5,-0.881,-9.009
609,2,2,2,329.5,3.202,-7.871
609,3,1,4,251.2,-0.602,4.186
609,3,2,4,251.2,1.982,3.56
609,3,3,4,251.2,-1.777,1.455
609,3,4,4,251.2,1.14,0.37
610,1,1,5,144.9,5.752,12.696
610,1,2,5,144.9,4.078,10.093
610,1,3,5,144.9,3.795,12.231
610,1,4,5,144.9,3.562,14.28
610,1,5,5,144.9,1.728,11.836
610,2,1,6,298.7,1.558,-5.044
610,2,2,6,298.7,2.736,-4.272
610,2,3,6,298.7,3.911,-3.588
610,2,4,6,298.7,2.792,-7.729
610,2,5,6,298.7,4.25,-6.889
610,2,6,6,298.7,5.324,-6.191
610,3,1,2,316.1,-10.612,-7.568
610,3,2,2,316.1,-6.428,-7.32
611,1,1,4,9.2,-12.036,-9.409
611,1,2,4,9.2,-12.355,-6.507
611,1,3,4,9.2,-8.842,-9.094
611,1,4,4,9.2,-9.39,-6.002
611,2,1,1,295.2,4.708,-10.302
611,3,1,3,169.1,12.296,0.499
611,3,2,3,169.1,10.423,-0.764
611,3,3,3,169.1,8.658,-1.875
612,1,1,2,230.3,-0.393,17.456
612,1,2,2,230.3,-0.335,13.129
612,2,1,6,130.6,-1.335,2.423
612,2,2,6,130.6,-2.542,1.455
612,2,3,6,130.6,-3.564,0.853
612,2,4,6,130.6,-3.444,4.89
612,2,5,6,130.6,-4.457,3.895
612,2,6,6,130.6,-5.677,2.773
612,3,1,2,34.3,3.387,-3.35
612,3,2,2,34.3,4.378,0.803
613,1,1,5,316.7,9.789,-2.934
613,1,2,5,316.7,11.941,-0.478
613,1,3,5,316.7,11.882,-2.495
613,1,4,5,316.7,11.984,-5.06
613,1,5,5,316.7,14.284,-2.412
613,2,1,2,18.2,-5.668,-14.558
613,2,2,2,18.2,-3.624,-10.807
613,3,1,5,225.9,5.661,15.904
613,3,2,5,225.9,7.696,13.729
613,3,3,5,225.9,5.456,13.85
613,3,4,5,225.9,3.45,13.945
613,3,5,5,225.9,5.637,11.561
614,1,1,4,277.5,-4.553,-11.97
614,1,2,4,277.5,-1.667,-11.593
614,1,3,4,277.5,-4.232,-14.79
614,1,4,4,277.5,-1.224,-14.398
614,2,1,5,183.3,-11.493,0.333
614,2,2,5,183.3,-11.319,-2.51
614,2,3,5,183.3,-12.946,-1.208
614,2,4,5,183.3,-14.533,0.126
614,2,5,5,183.3,-14.128,-2.607
614,3,1,6,74.0,7.661,-14.239
614,3,2,6,74.0,6.107,-13.918
614,3,3,6,74.0,4.78,-13.43
614,3,4,6,74.0,8.729,-11.522
614,3,5,6,74.0,7.074,-10.929
614,3,6,6,74.0,5.673,-10.507
615,1,1,1,313.7,-4.652,11.358
615,2,1,4,157.4,13.719,-0.408
615,2,2,4,157.4,12.569,-3.185
615,2,3,4,157.4,10.982,1.131
615,2,4,4,157.4,9.889,-1.963
615,3,1,5,121.2,-9.255,-1.142
615,3,2,5,121.2,-11.657,-2.708
615,3,3,5,121.2,-10.956,-0.591
615,3,4,5,121.2,-10.537,1.48
615,3,5,5,121.2,-13.075,0.028
616,1,1,5,50.0,-8.485,-14.139
616,1,2,5,50.0,-10.933,-12.035
616,1,3,5,50.0,-8.457,-11.963
616,1,4,5,50.0,-6.445,-11.632
616,1,5,5,50.0,-8.83,-9.917
616,2,1,2,166.1,12.665,-6.157
616,2,2,2,166.1,8.856,-8.387
616,3,1,2,157.9,0.378,-6.883
616,3,2,2,157.9,-3.632,-8.642
617,1,1,3,234.6,-4.8,-7.438
617,1,2,3,234.6,-4.507,-9.6
617,1,3,3,234.6,-4.187,-11.758
617,2,1,6,206.0,-1.736,7.065
617,2,2,6,206.0,-0.904,5.713
617,2,3,6,206.0,-0.261,4.461
617,2,4,6,206.0,-4.266,5.74
617,2,5,6,206.0,-3.735,4.379
617,2,6,6,206.0,-2.774,2.971
617,3,1,5,289.7,8.103,0.846
617,3,2,5,289.7,10.727,1.702
617,3,3,5,289.7,10.069,-0.107
617,3,4,5,289.7,8.825,-2.139
617,3,5,5,289.7,11.798,-1.253
618,1,1,5,325.2,-4.398,12.128
618,1,2,5,325.2,-2.733,14.719
618,1,3,5,325.2,-2.285,12.713
618,1,4,5,325.2,-1.839,10.489
618,1,5,5,325.2,-0.224,13.097
618,2,1,4,293.1,-7.465,-13.368
618,2,2,4,293.1,-4.767,-12.42
618,2,3,4,293.1,-6.376,-16.243
618,2,4,4,293.1,-3.519,-15.048
618,3,1,3,166.5,12.767,10.197
618,3,2,3,166.5,11.106,9.166
618,3,3,3,166.5,9.27,8.034
619,1,1,5,61.8,-6.615,-3.855
619,1,2,5,61.8,-9.348,-2.343
619,1,3,5,61.8,-7.037,-1.862
619,1,4,5,61.8,-5.112,-1.137
619,1,5,5,61.8,-7.666,0.243
619,2,1,2,207.1,6.856,15.078
619,2,2,2,207.1,5.228,10.951
619,3,1,3,25.6,7.055,0.552
619,3,2,3,25.6,7.854,2.678
619,3,3,3,25.6,8.404,4.509
620,1,1,5,60.6,-0.762,-2.647
620,1,2,5,60.6,-3.028,-1.263
620,1,3,5,60.6,-1.226,-0.689
620,1,4,5,60.6,0.797,-0.203
620,1,5,5,60.6,-1.621,1.392
620,2,1,5,50.5,6.024,7.673
620,2,2,5,50.5,3.534,9.788
620,2,3,5,50.5,5.684,9.794
620,2,4,5,50.5,7.953,10.104
620,2,5,5,50.5,5.676,11.998
620,3,1,2,191.1,13.599,-7.762
620,3,2,2,191.1,11.21,-11.347
621,1,1,2,328.2,9.887,-7.803
621,1,2,2,328.2,13.878,-6.829
621,2,1,1,274.2,3.207,5.855
621,3,1,1,97.6,-12.036,-10.107
622,1,1,3,94.2,5.987,13.084
622,1,2,3,94.2,4.363,14.459
622,1,3,3,94.2,2.809,15.782
622,2,1,2,240.1,-13.055,9.704
622,2,2,2,240.1,-12.056,5.619
622,3,1,4,24.3,-1.714,-1.918
622,3,2,4,24.3,-2.637,0.87
622,3,3,4,24.3,1.007,-0.77
622,3,4,4,24.3,-0.083,1.934
623,1,1,1,168.3,-5.766,10.904
623,2,1,5,269.9,8.741,-0.856
623,2,2,5,269.9,11.642,-0.961
623,2,3,5,269.9,10.414,-2.395
623,2,4,5,269.9,8.84,-3.699
623,2,5,5,269.9,11.861,-3.667
623,3,1,2,252.9,-10.203,-2.124
623,3,2,2,252.9,-8.002,-5.784
624,1,1,3,312.1,-13.658,-1.035
624,1,2,3,312.1,-11.648,-0.861
624,1,3,3,312.1,-9.584,-0.955
624,2,1,1,185.3,-3.166,11.038
624,3,1,1,36.2,13.393,-2.956
625,1,1,3,331.3,7.814,-2.745
625,1,2,3,331.3,9.876,-2.228
625,1,3,3,331.3,11.91,-1.642
625,2,1,5,180.9,9.043,10.827
625,2,2,5,180.9,9.1,7.853
625,2,3,5,180.9,7.623,9.444
625,2,4,5,180.9,6.113,10.668
625,2,5,5,180.9,6.082,7.716
625,3,1,5,262.9,-14.948,-4.06
625,3,2,5,262.9,-11.91,-4.591
625,3,3,5,262.9,-13.903,-5.955
625,3,4,5,262.9,-15.456,-7.258
625,3,5,5,262.9,-12.406,-7.695
626,1,1,6,99.9,-10.981,-9.766
626,1,2,6,99.9,-12.689,-9.883
626,1,3,6,99.9,-14.064,-10.255
626,1,4,6,99.9,-11.342,-6.69
626,1,5,6,99.9,-13.364,-6.908
626,1,6,6,99.9,-14.55,-7.329
626,2,1,3,140.0,13.088,6.255
626,2,2,3,140.0,10.76,6.069
626,2,3,3,140.0,8.754,5.87
626,3,1,5,164.5,2.282,12.379
626,3,2,5,164.5,1.475,9.456
626,3,3,5,164.5,0.354,11.259
626,3,4,5,164.5,-0.636,13.257
626,3,5,5,164.5,-1.448,10.197
627,1,1,5,349.1,1.705,-3.897
627,1,2,5,349.1,2.137,-0.884
627,1,3,5,349.1,3.586,-2.523
627,1,4,5,349.1,4.829,-4.514
627,1,5,5,349.1,5.186,-1.325
627,2,1,5,171.1,14.445,4.598
627,2,2,5,171.1,13.87,1.882
627,2,3,5,171.1,12.662,3.56
627,2,4,5,171.1,11.491,5.244
627,2,5,5,171.1,10.888,2.083
627,3,1,4,195.4,-4.754,-8.778
627,3,2,4,195.4,-4.101,-11.708
627,3,3,4,195.4,-7.611,-9.659
627,3,4,4,195.4,-7.105,-12.359
628,1,1,4,199.3,-8.372,5.483
628,1,2,4,199.3,-7.422,2.586
628,1,3,4,199.3,-11.113,4.411
628,1,4,4,199.3,-10.244,1.767
628,2,1,2,238.4,-5.437,-1.974
628,2,2,2,238.4,-4.351,-6.319
628,3,1,5,93.5,12.275,-10.435
628,3,2,5,93.5,9.104,-10.716
628,3,3,5,93.5,10.703,-9.123
628,3,4,5,93.5,12.097,-7.547
628,3,5,5,93.5,9.031,-7.714
629,1,1,2,163.3,-5.301,5.401
629,1,2,2,163.3,-8.953,3.235
629,2,1,5,346.5,5.981,-5.38
629,2,2,5,346.5,6.66,-2.432
629,2,3,5,346.5,7.85,-4.141
629,2,4,5,346.5,8.957,-5.808
629,2,5,5,346.5,9.526,-3.153
629,3,1,2,78.0,-2.906,-16.506
629,3,2,2,78.0,-5.144,-13.02
630,1,1,3,123.5,-7.004,11.17
630,1,2,3,123.5,-9.296,11.606
630,1,3,3,123.5,-11.191,11.799
630,2,1,3,26.5,-0.004,-10.91
630,2,2,3,26.5,0.94,-8.978
630,2,3,3,26.5,1.421,-6.837
630,3,1,5,244.6,-1.76,7.969
630,3,2,5,244.6,1.21,6.705
630,3,3,5,244.6,-0.8,6.011
630,3,4,5,244.6,-2.922,5.339
630,3,5,5,244.6,-0.041,4.1
631,1,1,3,254.3,-13.678,-1.036
631,1,2,3,254.3,-12.718,-2.938
631,1,3,3,254.3,-11.766,-4.657
631,2,1,1,88.8,6.784,11.569
631,3,1,6,276.3,-14.72,6.8
631,3,2,6,276.3,-13.4,6.987
631,3,3,6,276.3,-11.751,7.099
631,3,4,6,276.3,-14.487,3.907
631,3,5,6,276.3,-13.15,3.893
631,3,6,6,276.3,-11.452,3.97
632,1,1,3,289.2,-15.536,6.177
632,1,2,3,289.2,-13.495,5.092
632,1,3,3,289.2,-11.646,4.39
632,2,1,3,208.1,3.656,14.309
632,2,2,3,208.1,2.965,12.065
632,2,3,3,208.1,2.391,10.101
632,3,1,1,262.5,-5.987,-12.802
633,1,1,5,128.5,-9.538,9.015
633,1,2,5,128.5,-11.725,7.522
633,1,3,5,128.5,-11.596,9.665
633,1,4,5,128.5,-11.359,11.567
633,1,5,5,128.5,-13.824,9.782
633,2,1,1,48.6,11.329,-1.122
633,3,1,1,232.1,11.857,10.126
634,1,1,6,216.5,1.269,-1.143
634,1,2,6,216.5,2.25,-2.301
634,1,3,6,216.5,3.064,-3.346
634,1,4,6,216.5,-1.051,-2.759
634,1,5,6,216.5,-0.123,-3.884
634,1,6,6,216.5,0.669,-5.066
634,2,1,5,273.6,-3.152,-11.355
634,2,2,5,273.6,-0.168,-11.377
634,2,3,5,273.6,-1.681,-12.805
634,2,4,5,273.6,-2.739,-14.597
634,2,5,5,273.6,0.202,-14.257
634,3,1,1,185.6,-13.603,-7.629
635,1,1,2,70.0,9.27,-4.261
635,1,2,2,70.0,7.478,-0.111
635,2,1,6,160.2,-2.032,-4.273
635,2,2,6,160.2,-2.664,-5.703
635,2,3,6,160.2,-3.304,-7.07
635,2,4,6,160.2,-4.956,-3.056
635,2,5,6,160.2,-5.58,-4.469
635,2,6,6,160.2,-6.043,-6.18
635,3,1,2,249.7,9.861,9.321
635,3,2,2,249.7,11.61,5.663
636,1,1,2,94.0,0.916,9.933
636,1,2,2,94.0,-2.302,12.655
636,2,1,6,328.7,1.423,-0.55
636,2,2,6,328.7,1.854,0.933
636,2,3,6,328.7,2.76,2.343
636,2,4,6,328.7,3.929,-1.865
636,2,5,6,328.7,4.453,-0.762
636,2,6,6,328.7,5.302,0.505
636,3,1,3,335.9,-6.571,-6.318
636,3,2,3,335.9,-4.637,-5.328
636,3,3,3,335.9,-2.445,-4.54
637,1,1,5,177.4,9.027,11.876
637,1,2,5,177.4,8.785,8.921
637,1,3,5,177.4,7.522,10.405
637,1,4,5,177.4,5.903,11.923
637,1,5,5,177.4,6.158,8.884
637,2,1,4,230.9,-3.041,-8.598
637,2,2,4,230.9,-0.699,-10.475
637,2,3,4,230.9,-5.124,-11.035
637,2,4,4,230.9,-2.52,-12.734
637,3,1,3,176.0,8.135,-8.626
637,3,2,3,176.0,6.668,-9.896
637,3,3,3,176.0,4.768,-11.56
638,1,1,4,76.8,8.428,1.669
638,1,2,4,76.8,5.352,2.267
638,1,3,4,76.8,9.152,4.256
638,1,4,4,76.8,5.971,5.179
638,2,1,6,194.6,-2.419,10.663
638,2,2,6,194.6,-1.966,9.078
638,2,3,6,194.6,-1.527,7.663
638,2,4,6,194.6,-5.101,9.769
638,2,5,6,194.6,-5.01,8.522
638,2,6,6,194.6,-4.362,6.869
638,3,1,3,277.4,12.727,0.553
638,3,2,3,277.4,14.367,-0.726
638,3,3,3,277.4,16.024,-2.135
639,1,1,5,143.5,-6.773,-3.526
639,1,2,5,143.5,-8.434,-5.776
639,1,3,5,143.5,-8.696,-3.952
639,1,4,5,143.5,-9.115,-1.732
639,1,5,5,143.5,-10.76,-4.18
639,2,1,1,91.8,9.047,8.175
639,3,1,5,108.5,13.376,-10.904
639,3,2,5,108.5,10.379,-11.849
639,3,3,5,108.5,11.405,-9.957
639,3,4,5,108.5,12.195,-7.91
639,3,5,5,108.5,9.378,-8.867
640,1,1,6,68.7,-2.225,-3.795
640,1,2,6,68.7,-3.993,-3.271
640,1,3,6,68.7,-5.39,-2.695
640,1,4,6,68.7,-1.275,-0.952
640,1,5,6,68.7,-2.698,-0.325
640,1,6,6,68.7,-3.918,0.104
640,2,1,5,91.9,-11.969,-5.484
640,2,2,5,91.9,-14.878,-5.416
640,2,3,5,91.9,-13.516,-3.976
640,2,4,5,91.9,-12.178,-2.476
640,2,5,5,91.9,-15.057,-2.667
640,3,1,5,97.8,10.893,-1.272
640,3,2,5,97.8,8.041,-1.704
640,3,3,5,97.8,9.338,-0.087
640,3,4,5,97.8,10.502,1.779
640,3,5,5,97.8,7.592,1.521
641,1,1,6,135.1,5.694,-8.339
641,1,2,6,135.1,4.65,-9.611
641,1,3,6,135.1,3.533,-10.513
641,1,4,6,135.1,3.404,-6.344
641,1,5,6,135.1,2.514,-7.493
641,1,6,6,135.1,1.253,-8.468
641,2,1,6,171.5,8.166,12.949
641,2,2,6,171.5,7.884,11.482
641,2,3,6,171.5,7.733,9.952
641,2,4,6,171.5,5.156,13.489
641,2,5,6,171.5,5.126,12.005
641,2,6,6,171.5,4.76,10.471
641,3,1,4,109.3,5.738,-0.226
641,3,2,4,109.3,2.937,-1.321
641,3,3,4,109.3,4.83,2.471
641,3,4,4,109.3,2.066,1.532
642,1,1,4,271.4,-1.283,9.836
642,1,2,4,271.4,1.59,10.174
642,1,3,4,271.4,-1.287,7.016
642,1,4,4,271.4,1.598,7.279
642,2,1,5,62.1,-8.69,-6.673
642,2,2,5,62.1,-11.498,-5.048
642,2,3,5,62.1,-9.294,-4.331
642,2,4,5,62.1,-7.282,-3.58
642,2,5,5,62.1,-9.792,-2.278
642,3,1,2,248.2,-2.403,-11.793
642,3,2,2,248.2,-0.478,-15.902
643,1,1,4,227.8,0.265,-13.751
643,1,2,4,227.8,2.52,-15.78
643,1,3,4,227.8,-1.839,-15.991
643,1,4,4,227.8,0.5,-18.105
643,2,1,5,83.0,-4.24,1.701
643,2,2,5,83.0,-7.352,2.002
643,2,3,5,83.0,-5.609,3.326
643,2,4,5,83.0,-3.865,4.64
643,2,5,5,83.0,-7.133,5.002
643,3,1,6,300.2,6.152,2.954
643,3,2,6,300.2,7.355,3.736
643,3,3,6,300.2,8.917,4.228
643,3,4,6,300.2,7.755,0.497
643,3,5,6,300.2,8.972,1.078
643,3,6,6,300.2,10.109,1.926
644,1,1,3,229.7,15.026,2.066
644,1,2,3,229.7,15.036,0.073
644,1,3,3,229.7,15.365,-2.268
644,2,1,4,137.7,12.126,7.17
644,2,2,4,137.7,10.089,4.965
644,2,3,4,137.7,9.863,9.316
644,2,4,4,137.7,7.892,6.991
644,3,1,4,273.6,-5.603,10.783
644,3,2,4,273.6,-2.739,11.126
644,3,3,4,273.6,-5.381,8.016
644,3,4,4,273.6,-2.319,7.985
645,1,1,3,92.4,3.757,-13.801
645,1,2,3,92.4,2.353,-12.203
645,1,3,3,92.4,0.601,-10.949
645,2,1,5,308.7,-13.926,-9.771
645,2,2,5,308.7,-11.705,-7.797
645,2,3,5,308.7,-11.888,-9.699
645,2,4,5,308.7,-12.027,-11.872
645,2,5,5,308.7,-9.899,-10.146
645,3,1,5,282.6,-6.591,6.302
645,3,2,5,282.6,-3.517,6.82
645,3,3,5,282.6,-4.621,5.156
645,3,4,5,282.6,-5.638,3.334
645,3,5,5,282.6,-2.854,3.804
646,1,1,6,306.9,3.004,8.907
646,1,2,6,306.9,4.198,10.01
646,1,3,6,306.9,5.26,10.75
646,1,4,6,306.9,4.631,6.67
646,1,5,6,306.9,5.913,7.287
646,1,6,6,306.9,7.149,8.208
646,2,1,2,178.4,16.869,-1.695
646,2,2,2,178.4,13.668,-4.663
646,3,1,1,47.2,-6.139,-2.508
647,1,1,4,210.9,2.488,12.056
647,1,2,4,210.9,4.14,9.504
647,1,3,4,210.9,-0.103,10.481
647,1,4,4,210.9,1.552,7.887
647,2,1,6,359.4,6.784,-1.937
647,2,2,6,359.4,6.808,-0.451
647,2,3,6,359.4,6.804,1.155
647,2,4,6,359.4,9.65,-1.954
647,2,5,6,359.4,9.788,-0.544
647,2,6,6,359.4,9.784,1.056
647,3,1,5,147.7,-0.855,-0.798
647,3,2,5,147.7,-2.469,-3.526
647,3,3,5,147.7,-2.989,-1.312
647,3,4,5,147.7,-3.401,0.734
647,3,5,5,147.7,-4.908,-1.773
648,1,1,1,70.1,1.801,11.069
648,2,1,5,255.6,5.872,-7.568
648,2,2,5,255.6,8.79,-8.227
648,2,3,5,255.6,7.136,-9.398
648,2,4,5,255.6,5.404,-10.155
648,2,5,5,255.6,8.261,-11.054
648,3,1,2,266.8,-4.818,-7.657
648,3,2,2,266.8,-2.009,-10.813
649,1,1,2,359.5,3.01,1.457
649,1,2,2,359.5,6.062,4.258
649,2,1,1,180.0,-7.168,-10.019
649,3,1,3,285.2,4.822,-4.036
649,3,2,3,285.2,6.621,-5.137
649,3,3,3,285.2,8.601,-6.058
650,1,1,1,331.9,2.385,1.955
650,2,1,2,110.8,8.591,-7.27
650,2,2,2,110.8,5.048,-5.598
650,3,1,6,192.5,2.536,-13.824
650,3,2,6,192.5,2.937,-15.254
650,3,3,6,192.5,3.001,-16.915
650,3,4,6,192.5,-0.296,-14.619
650,3,5,6,192.5,0.005,-15.974
650,3,6,6,192.5,0.344,-17.586
651,1,1,5,7.2,6.913,-9.22
651,1,2,5,7.2,6.483,-6.206
651,1,3,5,7.2,8.113,-7.632
651,1,4,5,7.2,9.808,-8.785
651,1,5,5,7.2,9.419,-6.025
651,2,1,5,174.1,6.249,13.122
651,2,2,5,174.1,5.973,10.115
651,2,3,5,174.1,4.637,11.611
651,2,4,5,174.1,3.178,13.534
651,2,5,5,174.1,3.199,10.374
651,3,1,3,90.9,-8.02,-7.825
651,3,2,3,90.9,-9.63,-6.608
651,3,3,3,90.9,-11.061,-5.033
652,1,1,6,186.8,-5.845,0.326
652,1,2,6,186.8,-5.693,-1.018
652,1,3,6,186.8,-5.49,-2.639
652,1,4,6,186.8,-8.666,0.355
652,1,5,6,186.8,-8.519,-1.38
652,1,6,6,186.8,-8.398,-2.764
652,2,1,1,223.2,1.906,4.255
652,3,1,6,50.8,-8.481,10.077
652,3,2,6,50.8,-9.726,10.972
652,3,3,6,50.8,-10.952,12.035
652,3,4,6,50.8,-6.905,12.472
652,3,5,6,50.8,-7.899,13.548
652,3,6,6,50.8,-8.873,14.582
653,1,1,3,338.9,-0.338,12.677
653,1,2,3,338.9,1.507,13.639
653,1,3,3,338.9,3.523,14.508
653,2,1,6,80.9,-7.336,-9.466
653,2,2,6,80.9,-8.693,-9.272
653,2,3,6,80.9,-10.194,-8.968
653,2,4,6,80.9,-6.869,-6.522
653,2,5,6,80.9,-8.338,-6.261
653,2,6,6,80.9,-9.844,-5.793
653,3,1,5,320.8,1.093,-7.126
653,3,2,5,320.8,3.063,-4.969
653,3,3,5,320.8,3.281,-6.676
653,3,4,5,320.8,3.382,-8.91
653,3,5,5,320.8,5.397,-6.567
654,1,1,1,131.5,-11.707,-6.141
654,2,1,2,139.9,11.677,6.224
654,2,2,2,139.9,7.472,5.718
654,3,1,3,353.1,-14.201,6.008
654,3,2,3,353.1,-12.427,7.329
654,3,3,3,353.1,-10.966,8.729
655,1,1,3,306.4,-16.388,-5.937
655,1,2,3,306.4,-14.142,-6.196
655,1,3,3,306.4,-12.217,-6.675
655,2,1,5,103.2,10.993,0.866
655,2,2,5,103.2,8.145,0.225
655,2,3,5,103.2,9.155,1.895
655,2,4,5,103.2,10.479,3.675
655,2,5,5,103.2,7.635,2.914
655,3,1,2,333.2,-7.503,-0.382
655,3,2,2,333.2,-3.525,0.835
656,1,1,4,185.8,-6.843,-2.756
656,1,2,4,185.8,-6.555,-5.71
656,1,3,4,185.8,-9.767,-2.928
656,1,4,4,185.8,-9.679,-5.755
656,2,1,5,108.7,8.585,8.378
656,2,2,5,108.7,5.774,7.733
656,2,3,5,108.7,6.998,9.336
656,2,4,5,108.7,7.746,11.387
656,2,5,5,108.7,4.934,10.379
656,3,1,5,338.8,6.091,-12.624
656,3,2,5,338.8,7.194,-9.777
656,3,3,5,338.8,8.064,-11.807
656,3,4,5,338.8,9.012,-13.698
656,3,5,5,338.8,10.066,-11.156
657,1,1,2,102.5,12.785,-8.415
657,1,2,2,102.5,9.178,-6.096
657,2,1,5,202.6,4.097,-11.038
657,2,2,5,202.6,5.247,-13.703
657,2,3,5,202.6,3.335,-13.01
657,2,4,5,202.6,1.424,-12.278
657,2,5,5,202.6,2.268,-14.945
657,3,1,4,282.1,-10.552,-5.689
657,3,2,4,282.1,-7.657,-5.027
657,3,3,4,282.1,-9.775,-8.661
657,3,4,4,282.1,-7.011,-7.847
658,1,1,1,199.0,9.243,8.598
658,2,1,4,20.2,-9.225,2.332
658,2,2,4,20.2,-10.433,4.803
658,2,3,4,20.2,-6.487,3.494
658,2,4,4,20.2,-7.39,6.024
658,3,1,4,16.8,-4.806,12.369
658,3,2,4,16.8,-5.74,15.093
658,3,3,4,16.8,-2.075,13.131
658,3,4,4,16.8,-2.79,16.196
659,1,1,2,128.9,14.216,0.294
659,1,2,2,128.9,9.977,0.679
659,2,1,6,192.8,-6.751,8.828
659,2,2,6,192.8,-6.217,7.445
